,GeoName,IndustryClassification,Description,ComponentName,year,GDP
76,South Dakota,23,Construction,Real GDP by state,2011,1499.0
77,South Dakota,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2011,1712.0
78,South Dakota,621,Ambulatory health care services,Real GDP by state,2011,1392.0
79,South Dakota,81,"Other services, except government",Real GDP by state,2011,
80,South Dakota,92,Government,Real GDP by state,2012,4789.0
81,South Dakota,521-522,"Federal Reserve banks, credit intermediation, and related services",Real GDP by state,2012,5406.0
82,South Dakota,531,Real estate,Real GDP by state,2012,3811.0
83,South Dakota,44-45,Retail trade,Real GDP by state,2012,2795.0
84,South Dakota,111-112,Farms,Real GDP by state,2012,2614.0
85,South Dakota,42,Wholesale trade,Real GDP by state,2012,2484.0
86,South Dakota,23,Construction,Real GDP by state,2012,1541.0
87,South Dakota,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2012,1844.0
88,South Dakota,621,Ambulatory health care services,Real GDP by state,2012,1371.0
89,South Dakota,81,"Other services, except government",Real GDP by state,2012,
90,South Dakota,92,Government,Real GDP by state,2013,4553.0
91,South Dakota,521-522,"Federal Reserve banks, credit intermediation, and related services",Real GDP by state,2013,4898.0
92,South Dakota,531,Real estate,Real GDP by state,2013,3827.0
93,South Dakota,44-45,Retail trade,Real GDP by state,2013,2817.0
94,South Dakota,111-112,Farms,Real GDP by state,2013,3247.0
95,South Dakota,42,Wholesale trade,Real GDP by state,2013,2619.0
96,South Dakota,23,Construction,Real GDP by state,2013,1535.0
97,South Dakota,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2013,1744.0
98,South Dakota,621,Ambulatory health care services,Real GDP by state,2013,1545.0
99,South Dakota,81,"Other services, except government",Real GDP by state,2013,
100,South Dakota,92,Government,Real GDP by state,2014,4588.0
101,South Dakota,521-522,"Federal Reserve banks, credit intermediation, and related services",Real GDP by state,2014,
102,South Dakota,531,Real estate,Real GDP by state,2014,
103,South Dakota,44-45,Retail trade,Real GDP by state,2014,2904.0
104,South Dakota,111-112,Farms,Real GDP by state,2014,
105,South Dakota,42,Wholesale trade,Real GDP by state,2014,2805.0
106,South Dakota,23,Construction,Real GDP by state,2014,1562.0
107,South Dakota,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2014,
108,South Dakota,621,Ambulatory health care services,Real GDP by state,2014,
109,South Dakota,81,"Other services, except government",Real GDP by state,2014,807.0
0,Tennessee,92,Government,Real GDP by state,2004,31073.0
1,Tennessee,531,Real estate,Real GDP by state,2004,21303.0
2,Tennessee,44-45,Retail trade,Real GDP by state,2004,19307.0
3,Tennessee,42,Wholesale trade,Real GDP by state,2004,17765.0
4,Tennessee,23,Construction,Real GDP by state,2004,11434.0
5,Tennessee,621,Ambulatory health care services,Real GDP by state,2004,10217.0
6,Tennessee,561,Administrative and support services,Real GDP by state,2004,9130.0
7,Tennessee,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2004,9076.0
8,Tennessee,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2004,8925.0
9,Tennessee,81,"Other services, except government",Real GDP by state,2004,7526.0
10,Tennessee,92,Government,Real GDP by state,2005,32172.0
11,Tennessee,531,Real estate,Real GDP by state,2005,21540.0
12,Tennessee,44-45,Retail trade,Real GDP by state,2005,20139.0
13,Tennessee,42,Wholesale trade,Real GDP by state,2005,18420.0
14,Tennessee,23,Construction,Real GDP by state,2005,11319.0
15,Tennessee,621,Ambulatory health care services,Real GDP by state,2005,10482.0
16,Tennessee,561,Administrative and support services,Real GDP by state,2005,9284.0
17,Tennessee,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2005,9107.0
18,Tennessee,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2005,8535.0
19,Tennessee,81,"Other services, except government",Real GDP by state,2005,7496.0
20,Tennessee,92,Government,Real GDP by state,2006,32091.0
21,Tennessee,531,Real estate,Real GDP by state,2006,21476.0
22,Tennessee,44-45,Retail trade,Real GDP by state,2006,20156.0
23,Tennessee,42,Wholesale trade,Real GDP by state,2006,19025.0
24,Tennessee,23,Construction,Real GDP by state,2006,11407.0
25,Tennessee,621,Ambulatory health care services,Real GDP by state,2006,11070.0
26,Tennessee,561,Administrative and support services,Real GDP by state,2006,9077.0
27,Tennessee,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2006,9189.0
28,Tennessee,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2006,8993.0
29,Tennessee,81,"Other services, except government",Real GDP by state,2006,7544.0
30,Tennessee,92,Government,Real GDP by state,2007,30255.0
31,Tennessee,531,Real estate,Real GDP by state,2007,23268.0
32,Tennessee,44-45,Retail trade,Real GDP by state,2007,19928.0
33,Tennessee,42,Wholesale trade,Real GDP by state,2007,19537.0
34,Tennessee,23,Construction,Real GDP by state,2007,11112.0
35,Tennessee,621,Ambulatory health care services,Real GDP by state,2007,11045.0
36,Tennessee,561,Administrative and support services,Real GDP by state,2007,9198.0
37,Tennessee,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2007,9059.0
38,Tennessee,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2007,9114.0
39,Tennessee,81,"Other services, except government",Real GDP by state,2007,
40,Tennessee,92,Government,Real GDP by state,2008,32124.0
41,Tennessee,531,Real estate,Real GDP by state,2008,24037.0
42,Tennessee,44-45,Retail trade,Real GDP by state,2008,18871.0
43,Tennessee,42,Wholesale trade,Real GDP by state,2008,19414.0
44,Tennessee,23,Construction,Real GDP by state,2008,10171.0
45,Tennessee,621,Ambulatory health care services,Real GDP by state,2008,11827.0
46,Tennessee,561,Administrative and support services,Real GDP by state,2008,9291.0
47,Tennessee,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2008,9996.0
48,Tennessee,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2008,9852.0
49,Tennessee,81,"Other services, except government",Real GDP by state,2008,6860.0
50,Tennessee,92,Government,Real GDP by state,2009,32417.0
51,Tennessee,531,Real estate,Real GDP by state,2009,24716.0
52,Tennessee,44-45,Retail trade,Real GDP by state,2009,18229.0
53,Tennessee,42,Wholesale trade,Real GDP by state,2009,16467.0
54,Tennessee,23,Construction,Real GDP by state,2009,9066.0
55,Tennessee,621,Ambulatory health care services,Real GDP by state,2009,11980.0
56,Tennessee,561,Administrative and support services,Real GDP by state,2009,8661.0
57,Tennessee,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2009,9630.0
58,Tennessee,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2009,10668.0
59,Tennessee,81,"Other services, except government",Real GDP by state,2009,
60,Tennessee,92,Government,Real GDP by state,2010,30572.0
61,Tennessee,531,Real estate,Real GDP by state,2010,26018.0
62,Tennessee,44-45,Retail trade,Real GDP by state,2010,18805.0
63,Tennessee,42,Wholesale trade,Real GDP by state,2010,16740.0
64,Tennessee,23,Construction,Real GDP by state,2010,8995.0
65,Tennessee,621,Ambulatory health care services,Real GDP by state,2010,12083.0
66,Tennessee,561,Administrative and support services,Real GDP by state,2010,9123.0
67,Tennessee,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2010,9947.0
68,Tennessee,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2010,10655.0
69,Tennessee,81,"Other services, except government",Real GDP by state,2010,
70,Tennessee,92,Government,Real GDP by state,2011,31474.0
71,Tennessee,531,Real estate,Real GDP by state,2011,27421.0
72,Tennessee,44-45,Retail trade,Real GDP by state,2011,18909.0
73,Tennessee,42,Wholesale trade,Real GDP by state,2011,16876.0
74,Tennessee,23,Construction,Real GDP by state,2011,9157.0
75,Tennessee,621,Ambulatory health care services,Real GDP by state,2011,12250.0
76,Tennessee,561,Administrative and support services,Real GDP by state,2011,9750.0
77,Tennessee,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2011,10147.0
78,Tennessee,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2011,11237.0
79,Tennessee,81,"Other services, except government",Real GDP by state,2011,
80,Tennessee,92,Government,Real GDP by state,2012,32517.0
81,Tennessee,531,Real estate,Real GDP by state,2012,27629.0
82,Tennessee,44-45,Retail trade,Real GDP by state,2012,19184.0
83,Tennessee,42,Wholesale trade,Real GDP by state,2012,17612.0
84,Tennessee,23,Construction,Real GDP by state,2012,9525.0
85,Tennessee,621,Ambulatory health care services,Real GDP by state,2012,12587.0
86,Tennessee,561,Administrative and support services,Real GDP by state,2012,10640.0
87,Tennessee,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2012,10542.0
88,Tennessee,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2012,11501.0
89,Tennessee,81,"Other services, except government",Real GDP by state,2012,
90,Tennessee,92,Government,Real GDP by state,2013,32264.0
91,Tennessee,531,Real estate,Real GDP by state,2013,27914.0
92,Tennessee,44-45,Retail trade,Real GDP by state,2013,18864.0
93,Tennessee,42,Wholesale trade,Real GDP by state,2013,17935.0
94,Tennessee,23,Construction,Real GDP by state,2013,9297.0
95,Tennessee,621,Ambulatory health care services,Real GDP by state,2013,12951.0
96,Tennessee,561,Administrative and support services,Real GDP by state,2013,11080.0
97,Tennessee,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2013,10231.0
98,Tennessee,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2013,11607.0
99,Tennessee,81,"Other services, except government",Real GDP by state,2013,
100,Tennessee,92,Government,Real GDP by state,2014,32447.0
101,Tennessee,531,Real estate,Real GDP by state,2014,
102,Tennessee,44-45,Retail trade,Real GDP by state,2014,19132.0
103,Tennessee,42,Wholesale trade,Real GDP by state,2014,18427.0
104,Tennessee,23,Construction,Real GDP by state,2014,9298.0
105,Tennessee,621,Ambulatory health care services,Real GDP by state,2014,
106,Tennessee,561,Administrative and support services,Real GDP by state,2014,
107,Tennessee,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2014,
108,Tennessee,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2014,
109,Tennessee,81,"Other services, except government",Real GDP by state,2014,6754.0
0,Texas,92,Government,Real GDP by state,2004,126864.0
1,Texas,531,Real estate,Real GDP by state,2004,76776.0
2,Texas,42,Wholesale trade,Real GDP by state,2004,74502.0
3,Texas,211,Oil and gas extraction,Real GDP by state,2004,69182.0
4,Texas,44-45,Retail trade,Real GDP by state,2004,65670.0
5,Texas,23,Construction,Real GDP by state,2004,63006.0
6,Texas,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2004,40105.0
7,Texas,324,Petroleum and coal products manufacturing,Real GDP by state,2004,37238.0
8,Texas,325,Chemical products manufacturing,Real GDP by state,2004,34478.0
9,Texas,621,Ambulatory health care services,Real GDP by state,2004,31611.0
10,Texas,92,Government,Real GDP by state,2005,128651.0
11,Texas,531,Real estate,Real GDP by state,2005,79957.0
12,Texas,42,Wholesale trade,Real GDP by state,2005,79843.0
13,Texas,211,Oil and gas extraction,Real GDP by state,2005,65986.0
14,Texas,44-45,Retail trade,Real GDP by state,2005,68753.0
15,Texas,23,Construction,Real GDP by state,2005,62717.0
16,Texas,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2005,41956.0
17,Texas,324,Petroleum and coal products manufacturing,Real GDP by state,2005,
18,Texas,325,Chemical products manufacturing,Real GDP by state,2005,37428.0
19,Texas,621,Ambulatory health care services,Real GDP by state,2005,32885.0
20,Texas,92,Government,Real GDP by state,2006,129917.0
21,Texas,531,Real estate,Real GDP by state,2006,80841.0
22,Texas,42,Wholesale trade,Real GDP by state,2006,84615.0
23,Texas,211,Oil and gas extraction,Real GDP by state,2006,69655.0
24,Texas,44-45,Retail trade,Real GDP by state,2006,70142.0
25,Texas,23,Construction,Real GDP by state,2006,64276.0
26,Texas,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2006,44869.0
27,Texas,324,Petroleum and coal products manufacturing,Real GDP by state,2006,
28,Texas,325,Chemical products manufacturing,Real GDP by state,2006,45171.0
29,Texas,621,Ambulatory health care services,Real GDP by state,2006,35121.0
30,Texas,92,Government,Real GDP by state,2007,132747.0
31,Texas,531,Real estate,Real GDP by state,2007,86433.0
32,Texas,42,Wholesale trade,Real GDP by state,2007,91359.0
33,Texas,211,Oil and gas extraction,Real GDP by state,2007,76033.0
34,Texas,44-45,Retail trade,Real GDP by state,2007,69801.0
35,Texas,23,Construction,Real GDP by state,2007,65483.0
36,Texas,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2007,46740.0
37,Texas,324,Petroleum and coal products manufacturing,Real GDP by state,2007,
38,Texas,325,Chemical products manufacturing,Real GDP by state,2007,41996.0
39,Texas,621,Ambulatory health care services,Real GDP by state,2007,35324.0
40,Texas,92,Government,Real GDP by state,2008,136222.0
41,Texas,531,Real estate,Real GDP by state,2008,89818.0
42,Texas,42,Wholesale trade,Real GDP by state,2008,92177.0
43,Texas,211,Oil and gas extraction,Real GDP by state,2008,77163.0
44,Texas,44-45,Retail trade,Real GDP by state,2008,68211.0
45,Texas,23,Construction,Real GDP by state,2008,65201.0
46,Texas,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2008,51732.0
47,Texas,324,Petroleum and coal products manufacturing,Real GDP by state,2008,
48,Texas,325,Chemical products manufacturing,Real GDP by state,2008,34923.0
49,Texas,621,Ambulatory health care services,Real GDP by state,2008,37694.0
50,Texas,92,Government,Real GDP by state,2009,140945.0
51,Texas,531,Real estate,Real GDP by state,2009,90729.0
52,Texas,42,Wholesale trade,Real GDP by state,2009,80988.0
53,Texas,211,Oil and gas extraction,Real GDP by state,2009,98773.0
54,Texas,44-45,Retail trade,Real GDP by state,2009,68306.0
55,Texas,23,Construction,Real GDP by state,2009,61567.0
56,Texas,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2009,48587.0
57,Texas,324,Petroleum and coal products manufacturing,Real GDP by state,2009,
58,Texas,325,Chemical products manufacturing,Real GDP by state,2009,33183.0
59,Texas,621,Ambulatory health care services,Real GDP by state,2009,39645.0
60,Texas,92,Government,Real GDP by state,2010,142822.0
61,Texas,531,Real estate,Real GDP by state,2010,96650.0
62,Texas,42,Wholesale trade,Real GDP by state,2010,83937.0
63,Texas,211,Oil and gas extraction,Real GDP by state,2010,84470.0
64,Texas,44-45,Retail trade,Real GDP by state,2010,70290.0
65,Texas,23,Construction,Real GDP by state,2010,61478.0
66,Texas,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2010,50743.0
67,Texas,324,Petroleum and coal products manufacturing,Real GDP by state,2010,
68,Texas,325,Chemical products manufacturing,Real GDP by state,2010,45093.0
69,Texas,621,Ambulatory health care services,Real GDP by state,2010,40583.0
70,Texas,92,Government,Real GDP by state,2011,141466.0
71,Texas,531,Real estate,Real GDP by state,2011,103221.0
72,Texas,42,Wholesale trade,Real GDP by state,2011,87737.0
73,Texas,211,Oil and gas extraction,Real GDP by state,2011,89916.0
74,Texas,44-45,Retail trade,Real GDP by state,2011,71616.0
75,Texas,23,Construction,Real GDP by state,2011,62097.0
76,Texas,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2011,52483.0
77,Texas,324,Petroleum and coal products manufacturing,Real GDP by state,2011,
78,Texas,325,Chemical products manufacturing,Real GDP by state,2011,40909.0
79,Texas,621,Ambulatory health care services,Real GDP by state,2011,41808.0
80,Texas,92,Government,Real GDP by state,2012,144710.0
81,Texas,531,Real estate,Real GDP by state,2012,108095.0
82,Texas,42,Wholesale trade,Real GDP by state,2012,93580.0
83,Texas,211,Oil and gas extraction,Real GDP by state,2012,113074.0
84,Texas,44-45,Retail trade,Real GDP by state,2012,75232.0
85,Texas,23,Construction,Real GDP by state,2012,67035.0
86,Texas,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2012,54763.0
87,Texas,324,Petroleum and coal products manufacturing,Real GDP by state,2012,
88,Texas,325,Chemical products manufacturing,Real GDP by state,2012,42341.0
89,Texas,621,Ambulatory health care services,Real GDP by state,2012,42678.0
90,Texas,92,Government,Real GDP by state,2013,143892.0
91,Texas,531,Real estate,Real GDP by state,2013,110411.0
92,Texas,42,Wholesale trade,Real GDP by state,2013,100063.0
93,Texas,211,Oil and gas extraction,Real GDP by state,2013,125900.0
94,Texas,44-45,Retail trade,Real GDP by state,2013,82219.0
95,Texas,23,Construction,Real GDP by state,2013,69868.0
96,Texas,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2013,55154.0
97,Texas,324,Petroleum and coal products manufacturing,Real GDP by state,2013,
98,Texas,325,Chemical products manufacturing,Real GDP by state,2013,43654.0
99,Texas,621,Ambulatory health care services,Real GDP by state,2013,43972.0
100,Texas,92,Government,Real GDP by state,2014,145414.0
101,Texas,531,Real estate,Real GDP by state,2014,
102,Texas,42,Wholesale trade,Real GDP by state,2014,105328.0
103,Texas,211,Oil and gas extraction,Real GDP by state,2014,
104,Texas,44-45,Retail trade,Real GDP by state,2014,84888.0
105,Texas,23,Construction,Real GDP by state,2014,71743.0
106,Texas,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2014,
107,Texas,324,Petroleum and coal products manufacturing,Real GDP by state,2014,
108,Texas,325,Chemical products manufacturing,Real GDP by state,2014,
109,Texas,621,Ambulatory health care services,Real GDP by state,2014,
0,Utah,92,Government,Real GDP by state,2004,15603.0
1,Utah,531,Real estate,Real GDP by state,2004,9135.0
2,Utah,44-45,Retail trade,Real GDP by state,2004,7391.0
3,Utah,23,Construction,Real GDP by state,2004,6228.0
4,Utah,521-522,"Federal Reserve banks, credit intermediation, and related services",Real GDP by state,2004,6152.0
5,Utah,42,Wholesale trade,Real GDP by state,2004,5255.0
6,Utah,81,"Other services, except government",Real GDP by state,2004,3435.0
7,Utah,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2004,3081.0
8,Utah,621,Ambulatory health care services,Real GDP by state,2004,2579.0
9,Utah,561,Administrative and support services,Real GDP by state,2004,2217.0
10,Utah,92,Government,Real GDP by state,2005,16023.0
11,Utah,531,Real estate,Real GDP by state,2005,9925.0
12,Utah,44-45,Retail trade,Real GDP by state,2005,7689.0
13,Utah,23,Construction,Real GDP by state,2005,6781.0
14,Utah,521-522,"Federal Reserve banks, credit intermediation, and related services",Real GDP by state,2005,6309.0
15,Utah,42,Wholesale trade,Real GDP by state,2005,5678.0
16,Utah,81,"Other services, except government",Real GDP by state,2005,3349.0
17,Utah,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2005,3260.0
18,Utah,621,Ambulatory health care services,Real GDP by state,2005,2743.0
19,Utah,561,Administrative and support services,Real GDP by state,2005,2468.0
20,Utah,92,Government,Real GDP by state,2006,16382.0
21,Utah,531,Real estate,Real GDP by state,2006,10708.0
22,Utah,44-45,Retail trade,Real GDP by state,2006,8314.0
23,Utah,23,Construction,Real GDP by state,2006,7675.0
24,Utah,521-522,"Federal Reserve banks, credit intermediation, and related services",Real GDP by state,2006,7032.0
25,Utah,42,Wholesale trade,Real GDP by state,2006,6091.0
26,Utah,81,"Other services, except government",Real GDP by state,2006,3446.0
27,Utah,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2006,3583.0
28,Utah,621,Ambulatory health care services,Real GDP by state,2006,3117.0
29,Utah,561,Administrative and support services,Real GDP by state,2006,2752.0
30,Utah,92,Government,Real GDP by state,2007,16361.0
31,Utah,531,Real estate,Real GDP by state,2007,12356.0
32,Utah,44-45,Retail trade,Real GDP by state,2007,8595.0
33,Utah,23,Construction,Real GDP by state,2007,8267.0
34,Utah,521-522,"Federal Reserve banks, credit intermediation, and related services",Real GDP by state,2007,7600.0
35,Utah,42,Wholesale trade,Real GDP by state,2007,6507.0
36,Utah,81,"Other services, except government",Real GDP by state,2007,3423.0
37,Utah,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2007,3866.0
38,Utah,621,Ambulatory health care services,Real GDP by state,2007,3072.0
39,Utah,561,Administrative and support services,Real GDP by state,2007,2979.0
40,Utah,92,Government,Real GDP by state,2008,16793.0
41,Utah,531,Real estate,Real GDP by state,2008,12989.0
42,Utah,44-45,Retail trade,Real GDP by state,2008,8272.0
43,Utah,23,Construction,Real GDP by state,2008,7193.0
44,Utah,521-522,"Federal Reserve banks, credit intermediation, and related services",Real GDP by state,2008,5784.0
45,Utah,42,Wholesale trade,Real GDP by state,2008,6535.0
46,Utah,81,"Other services, except government",Real GDP by state,2008,3428.0
47,Utah,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2008,4315.0
48,Utah,621,Ambulatory health care services,Real GDP by state,2008,3266.0
49,Utah,561,Administrative and support services,Real GDP by state,2008,3007.0
50,Utah,92,Government,Real GDP by state,2009,16634.0
51,Utah,531,Real estate,Real GDP by state,2009,13080.0
52,Utah,44-45,Retail trade,Real GDP by state,2009,7869.0
53,Utah,23,Construction,Real GDP by state,2009,5950.0
54,Utah,521-522,"Federal Reserve banks, credit intermediation, and related services",Real GDP by state,2009,5101.0
55,Utah,42,Wholesale trade,Real GDP by state,2009,5730.0
56,Utah,81,"Other services, except government",Real GDP by state,2009,3315.0
57,Utah,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2009,4017.0
58,Utah,621,Ambulatory health care services,Real GDP by state,2009,3355.0
59,Utah,561,Administrative and support services,Real GDP by state,2009,
60,Utah,92,Government,Real GDP by state,2010,16736.0
61,Utah,531,Real estate,Real GDP by state,2010,13430.0
62,Utah,44-45,Retail trade,Real GDP by state,2010,7912.0
63,Utah,23,Construction,Real GDP by state,2010,5771.0
64,Utah,521-522,"Federal Reserve banks, credit intermediation, and related services",Real GDP by state,2010,4836.0
65,Utah,42,Wholesale trade,Real GDP by state,2010,5812.0
66,Utah,81,"Other services, except government",Real GDP by state,2010,3257.0
67,Utah,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2010,4079.0
68,Utah,621,Ambulatory health care services,Real GDP by state,2010,3342.0
69,Utah,561,Administrative and support services,Real GDP by state,2010,
70,Utah,92,Government,Real GDP by state,2011,17065.0
71,Utah,531,Real estate,Real GDP by state,2011,13972.0
72,Utah,44-45,Retail trade,Real GDP by state,2011,7965.0
73,Utah,23,Construction,Real GDP by state,2011,5755.0
74,Utah,521-522,"Federal Reserve banks, credit intermediation, and related services",Real GDP by state,2011,5431.0
75,Utah,42,Wholesale trade,Real GDP by state,2011,6063.0
76,Utah,81,"Other services, except government",Real GDP by state,2011,3283.0
77,Utah,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2011,4294.0
78,Utah,621,Ambulatory health care services,Real GDP by state,2011,3482.0
79,Utah,561,Administrative and support services,Real GDP by state,2011,3090.0
80,Utah,92,Government,Real GDP by state,2012,16746.0
81,Utah,531,Real estate,Real GDP by state,2012,14219.0
82,Utah,44-45,Retail trade,Real GDP by state,2012,8431.0
83,Utah,23,Construction,Real GDP by state,2012,6255.0
84,Utah,521-522,"Federal Reserve banks, credit intermediation, and related services",Real GDP by state,2012,6300.0
85,Utah,42,Wholesale trade,Real GDP by state,2012,6230.0
86,Utah,81,"Other services, except government",Real GDP by state,2012,3480.0
87,Utah,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2012,4374.0
88,Utah,621,Ambulatory health care services,Real GDP by state,2012,3570.0
89,Utah,561,Administrative and support services,Real GDP by state,2012,3282.0
90,Utah,92,Government,Real GDP by state,2013,16459.0
91,Utah,531,Real estate,Real GDP by state,2013,14569.0
92,Utah,44-45,Retail trade,Real GDP by state,2013,8644.0
93,Utah,23,Construction,Real GDP by state,2013,6444.0
94,Utah,521-522,"Federal Reserve banks, credit intermediation, and related services",Real GDP by state,2013,6222.0
95,Utah,42,Wholesale trade,Real GDP by state,2013,6513.0
96,Utah,81,"Other services, except government",Real GDP by state,2013,3526.0
97,Utah,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2013,4580.0
98,Utah,621,Ambulatory health care services,Real GDP by state,2013,3847.0
99,Utah,561,Administrative and support services,Real GDP by state,2013,3538.0
100,Utah,92,Government,Real GDP by state,2014,16542.0
101,Utah,531,Real estate,Real GDP by state,2014,
102,Utah,44-45,Retail trade,Real GDP by state,2014,8856.0
103,Utah,23,Construction,Real GDP by state,2014,6542.0
104,Utah,521-522,"Federal Reserve banks, credit intermediation, and related services",Real GDP by state,2014,
105,Utah,42,Wholesale trade,Real GDP by state,2014,6500.0
106,Utah,81,"Other services, except government",Real GDP by state,2014,3606.0
107,Utah,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2014,
108,Utah,621,Ambulatory health care services,Real GDP by state,2014,
109,Utah,561,Administrative and support services,Real GDP by state,2014,
0,Vermont,92,Government,Real GDP by state,2004,3787.0
1,Vermont,531,Real estate,Real GDP by state,2004,2833.0
2,Vermont,44-45,Retail trade,Real GDP by state,2004,2139.0
3,Vermont,23,Construction,Real GDP by state,2004,1534.0
4,Vermont,42,Wholesale trade,Real GDP by state,2004,1388.0
5,Vermont,621,Ambulatory health care services,Real GDP by state,2004,1094.0
6,Vermont,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2004,932.0
7,Vermont,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2004,910.0
8,Vermont,81,"Other services, except government",Real GDP by state,2004,743.0
9,Vermont,721,Accommodation,Real GDP by state,2004,657.0
10,Vermont,92,Government,Real GDP by state,2005,3843.0
11,Vermont,531,Real estate,Real GDP by state,2005,2925.0
12,Vermont,44-45,Retail trade,Real GDP by state,2005,2217.0
13,Vermont,23,Construction,Real GDP by state,2005,1445.0
14,Vermont,42,Wholesale trade,Real GDP by state,2005,1368.0
15,Vermont,621,Ambulatory health care services,Real GDP by state,2005,1106.0
16,Vermont,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2005,968.0
17,Vermont,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2005,912.0
18,Vermont,81,"Other services, except government",Real GDP by state,2005,731.0
19,Vermont,721,Accommodation,Real GDP by state,2005,
20,Vermont,92,Government,Real GDP by state,2006,3867.0
21,Vermont,531,Real estate,Real GDP by state,2006,2956.0
22,Vermont,44-45,Retail trade,Real GDP by state,2006,2166.0
23,Vermont,23,Construction,Real GDP by state,2006,1332.0
24,Vermont,42,Wholesale trade,Real GDP by state,2006,1337.0
25,Vermont,621,Ambulatory health care services,Real GDP by state,2006,1107.0
26,Vermont,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2006,1015.0
27,Vermont,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2006,905.0
28,Vermont,81,"Other services, except government",Real GDP by state,2006,708.0
29,Vermont,721,Accommodation,Real GDP by state,2006,
30,Vermont,92,Government,Real GDP by state,2007,3831.0
31,Vermont,531,Real estate,Real GDP by state,2007,3184.0
32,Vermont,44-45,Retail trade,Real GDP by state,2007,2088.0
33,Vermont,23,Construction,Real GDP by state,2007,1197.0
34,Vermont,42,Wholesale trade,Real GDP by state,2007,1332.0
35,Vermont,621,Ambulatory health care services,Real GDP by state,2007,1105.0
36,Vermont,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2007,1061.0
